corpus_id,candidate_id,acn,query_id,silver_screening_status,silver_primary_event_type,silver_secondary_event_types,silver_multi_event_flag,reason_for_exclusion,labeler,label_date,verification_status,author_verification_status,author_verification_date
ASRS_GOPS_04121,CAND_003139,1786767,Q11;Q12,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;baggage_cargo_weight_balance;fueling;cabin_service;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04122,CAND_002499,1891113,Q04;Q09;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04123,CAND_000361,2261983,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04124,CAND_008386,980069,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04125,CAND_003005,1808319,Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04126,CAND_007425,1163674,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04127,CAND_004202,1669584,Q10;Q11,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04128,CAND_004312,1657062,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04129,CAND_001475,2061018,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04130,CAND_008582,957043,Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04131,CAND_004063,1683502,Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04132,CAND_003952,1692795,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04133,CAND_007722,1101072,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04134,CAND_002889,1827555,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04135,CAND_008456,973390,Q11,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04136,CAND_000968,2159525,Q04;Q11,include_ground_cabin_event,hazmat_mobility_device,pushback_towing_chocks,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04137,CAND_008748,932140,Q04;Q11,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04138,CAND_007858,1078230,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04139,CAND_005875,1411880,Q04;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04140,CAND_007244,1201760,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04141,CAND_001488,2058113,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04142,CAND_006016,1391155,Q11,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04143,CAND_002828,1839467,Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04144,CAND_005542,1462578,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04145,CAND_008324,986045,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04146,CAND_006517,1313245,Q11,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04147,CAND_002399,1904073,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04148,CAND_001485,2058453,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04149,CAND_008705,938617,Q04;Q10;Q11,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04150,CAND_002602,1877133,Q11,include_ground_cabin_event,maintenance_readiness,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04151,CAND_002992,1809898,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04152,CAND_006453,1321154,Q11,include_ground_cabin_event,gate_or_boarding,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04153,CAND_000609,2221181,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04154,CAND_001502,2055745,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04155,CAND_000867,2177327,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04156,CAND_004356,1651018,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04157,CAND_005642,1447246,Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04158,CAND_003159,1783788,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04159,CAND_004272,1662346,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04160,CAND_003921,1695619,Q04;Q11,include_ground_cabin_event,hazmat_mobility_device,pushback_towing_chocks,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04161,CAND_006909,1261091,Q04;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04162,CAND_007349,1180551,Q10;Q11,include_ground_cabin_event,jetway_or_gate_infrastructure,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04163,CAND_003370,1764252,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04164,CAND_002590,1878875,Q04;Q11,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04165,CAND_002935,1818853,Q11,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04166,CAND_007807,1087535,Q04;Q11,include_ground_cabin_event,ramp_ground_handling,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04167,CAND_004755,1592430,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04168,CAND_007740,1098429,Q04;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04169,CAND_004013,1687344,Q04;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04170,CAND_002742,1854411,Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04171,CAND_002708,1860867,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04172,CAND_002468,1894320,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04173,CAND_007151,1221878,Q09;Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04174,CAND_006256,1347026,Q10;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04175,CAND_006443,1322760,Q09;Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04176,CAND_001373,2083738,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04177,CAND_008403,978179,Q11,include_ground_cabin_event,other_ground_operation,pushback_towing_chocks;baggage_cargo_weight_balance;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04178,CAND_002299,1916153,Q10;Q11,include_ground_cabin_event,maintenance_readiness,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04179,CAND_002366,1906762,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04180,CAND_008373,981811,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04181,CAND_007787,1090913,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04182,CAND_002340,1910327,Q11;Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04183,CAND_000038,2314649,Q10;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04184,CAND_004339,1653838,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04185,CAND_006935,1256176,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04186,CAND_006297,1340009,Q11;Q12,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04187,CAND_006592,1306709,Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04188,CAND_007340,1182249,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04189,CAND_003945,1693774,Q11,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04190,CAND_007261,1197985,Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04191,CAND_005624,1450224,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04192,CAND_002105,1947759,Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04193,CAND_008458,972531,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04194,CAND_001509,2054975,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04195,CAND_001316,2094798,Q04;Q11,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04196,CAND_002630,1872787,Q04;Q11,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04197,CAND_007187,1212462,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04198,CAND_003248,1776835,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04199,CAND_005846,1414641,Q10;Q11,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;baggage_cargo_weight_balance;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04200,CAND_008310,988164,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04201,CAND_007278,1195718,Q04;Q10;Q12,include_ground_cabin_event,gate_or_boarding,fueling;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04202,CAND_008188,1007073,Q10;Q12,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04203,CAND_004350,1651734,Q12,include_ground_cabin_event,gate_or_boarding,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04204,CAND_008589,956023,Q04;Q12,include_ground_cabin_event,pushback_towing_chocks,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04205,CAND_000515,2236240,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04206,CAND_005240,1516213,Q12,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04207,CAND_006670,1296987,Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04208,CAND_007421,1163896,Q12,include_ground_cabin_event,jetway_or_gate_infrastructure,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04209,CAND_007321,1185553,Q12,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04210,CAND_006860,1269984,Q12,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04211,CAND_004666,1602619,Q12,include_ground_cabin_event,gate_or_boarding,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04212,CAND_007570,1129362,Q12,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04213,CAND_004981,1561158,Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04214,CAND_003233,1777766,Q09;Q11;Q12,include_ground_cabin_event,fueling,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04215,CAND_002609,1875894,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04216,CAND_005997,1394278,Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04217,CAND_002059,1952525,Q12,include_ground_cabin_event,ramp_ground_handling,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04218,CAND_002584,1879434,Q12,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04219,CAND_001838,1988881,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04220,CAND_000322,2269752,Q12,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04221,CAND_007708,1102783,Q12,include_ground_cabin_event,maintenance_readiness,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04222,CAND_001616,2030548,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04223,CAND_008187,1007365,Q12,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04224,CAND_000783,2195350,Q04;Q10;Q11;Q12,include_ground_cabin_event,jetway_or_gate_infrastructure,pushback_towing_chocks;fueling;maintenance_readiness,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04225,CAND_008055,1032491,Q11;Q12,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04226,CAND_001625,2028676,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04227,CAND_001314,2095141,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04228,CAND_007104,1230739,Q12,include_ground_cabin_event,ramp_ground_handling,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04229,CAND_006750,1284658,Q11;Q12,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04230,CAND_007510,1147356,Q10;Q12,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04231,CAND_005590,1454746,Q12,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04232,CAND_007013,1242197,Q12,include_ground_cabin_event,other_ground_operation,baggage_cargo_weight_balance;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04233,CAND_003672,1729331,Q12,include_ground_cabin_event,other_ground_operation,baggage_cargo_weight_balance;fueling;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04234,CAND_008630,950916,Q10;Q12,include_ground_cabin_event,fueling,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04235,CAND_005815,1418250,Q04;Q12,include_ground_cabin_event,pushback_towing_chocks,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04236,CAND_008387,980063,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04237,CAND_006500,1314999,Q12,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04238,CAND_000615,2220350,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04239,CAND_008196,1006413,Q12,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04240,CAND_003282,1773708,Q12,include_ground_cabin_event,other_ground_operation,ramp_ground_handling;fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04241,CAND_006156,1365854,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04242,CAND_003653,1734025,Q12,include_ground_cabin_event,other_ground_operation,,false,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04243,CAND_004107,1679897,Q10;Q12,include_ground_cabin_event,other_ground_operation,fueling,needs_author_review,,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
ASRS_GOPS_04244,CAND_000719,2205420,Q12,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2,2026-06-03,author_verified_single_reviewer,author_reported_no_issues,2026-06-03
